idVia;nombreOriginal;numeroExpediente;fecha;hora;nombreVia;portal;distrito;tipoAccidente;meteorologia;tipoVehiculo;tipoPersonaAfectada;typicalAgeRange;gender;lesividad;esCruce;tipoVia;palabrasClave;municipio
93200;CALL. PUEBLA / CALL. BARCO;2019S024986;28/06/2019;11:15;CALLE BARCO;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;30-34;Female;02;2;Calle;BARCO;Madrid
661700;CALL. SAN BERNARDO;2019S024979;28/06/2019;11:00; CALLE SAN BERNARDO;83;CENTRO;Caída;Despejado;Bicicleta;Conductor;45-49;Female;01;0;Calle;SAN BERNARDO;Madrid
-1;PQUE. MADRID RIO / GTA. PUENTE DE SEGOVIA;2019S026512;29/06/2019;19:20;PARQUE MADRID RIO;-;LATINA;Caída;Despejado;Bicicleta;Conductor;35-39;Male;02;2;;PARQUE MADRID RIO;Madrid
613400;PQUE. MADRID RIO / GTA. PUENTE DE SEGOVIA;2019S026512;29/06/2019;19:20;GLORIETA PUENTE DE SEGOVIA;-;LATINA;Caída;Despejado;Bicicleta;Conductor;35-39;Male;02;2;Glorieta;SEGOVIA;Madrid
332700;CALL. GENERAL RICARDOS;2019S025170;29/06/2019;16:45; CALLE GENERAL RICARDOS;18;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;18-20;Male;14;0;Calle;GENERAL RICARDOS;Madrid
332700;CALL. GENERAL RICARDOS;2019S025170;29/06/2019;16:45; CALLE GENERAL RICARDOS;18;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;35-39;Male;07;0;Calle;GENERAL RICARDOS;Madrid
31001308;GTA. SANTUARIO DE TISCAR / AVDA. MONASTERIO DE EL ESCORIAL;2019S025119;29/06/2019;8:30;GLORIETA SANTUARIO DE TISCAR;-;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;35-39;Male;06;2;Glorieta;SANTUARIO TISCAR;Madrid
31000136;GTA. SANTUARIO DE TISCAR / AVDA. MONASTERIO DE EL ESCORIAL;2019S025119;29/06/2019;8:30;AVENIDA MONASTERIO DE EL ESCORIAL;-;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;35-39;Male;06;2;Avenida;MONASTERIO ESCORIAL;Madrid
31001308;GTA. SANTUARIO DE TISCAR / AVDA. MONASTERIO DE EL ESCORIAL;2019S025119;29/06/2019;8:30;GLORIETA SANTUARIO DE TISCAR;-;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;35-39;Male;06;2;Glorieta;SANTUARIO TISCAR;Madrid
31000136;GTA. SANTUARIO DE TISCAR / AVDA. MONASTERIO DE EL ESCORIAL;2019S025119;29/06/2019;8:30;AVENIDA MONASTERIO DE EL ESCORIAL;-;FUENCARRAL-EL PARDO;Colisión frontal;Despejado;Bicicleta;Conductor;35-39;Male;06;2;Avenida;MONASTERIO ESCORIAL;Madrid
613400;GTA. PUENTE DE SEGOVIA;2019S026421;30/06/2019;16:00; GLORIETA PUENTE DE SEGOVIA;1;LATINA;Alcance;Despejado;Bicicleta;Conductor;21-24;Male;02;0;Glorieta;SEGOVIA;Madrid
-1;IDB. PARQUE LINEAL DEL MANZANARES;2019S025143;30/06/2019;7:57; IDB. PARQUE LINEAL DEL MANZANARES;0;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;30-34;Male;07;0;;PARQUE LINEAL MANZANARES;Madrid
-1;IDB. PARQUE LINEAL DEL MANZANARES;2019S025143;30/06/2019;7:57; IDB. PARQUE LINEAL DEL MANZANARES;0;PUENTE DE VALLECAS;Colisión frontal;Despejado;Bicicleta;Conductor;50-54;Male;07;0;;PARQUE LINEAL MANZANARES;Madrid
206100;CALL. CONDE DE PEÑALVER / CALL. HERMOSILLA;2019S025226;01/07/2019;16:58;CALLE CONDE DE PEÑALVER;-;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;40-44;Male;14;2;Calle;CONDE PEÑALVER;Madrid
360000;CALL. CONDE DE PEÑALVER / CALL. HERMOSILLA;2019S025226;01/07/2019;16:58;CALLE HERMOSILLA;-;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;40-44;Male;14;2;Calle;HERMOSILLA;Madrid
118600;AVDA. BURGOS, 89 (RECINTO "ADEQUA");2019S025311;01/07/2019;15:10; AVENIDA BURGOS,  ( RECINTO ADEQUA );-;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;40-44;Male;06;0;Avenida;BURGOS,;Madrid
238100;CALL. DIEGO DE LEON / CALL. GENERAL PARDIÑAS;2019S025266;01/07/2019;14:00;CALLE DIEGO DE LEON;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;55-59;Male;02;2;Calle;DIEGO LEON;Madrid
332000;CALL. DIEGO DE LEON / CALL. GENERAL PARDIÑAS;2019S025266;01/07/2019;14:00;CALLE GENERAL PARDIÑAS;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;55-59;Male;02;2;Calle;GENERAL PARDIÑAS;Madrid
2805;CALL. PUERTO DE SOMPORT;2019S025261;01/07/2019;13:45; CALLE PUERTO DE SOMPORT;8;FUENCARRAL-EL PARDO;Alcance;Despejado;Bicicleta;Conductor;40-44;Male;07;0;Calle;PUERTO SOMPORT;Madrid
-1;MONASTERIO DE SILOS - GO FIT - FAROLA 268;2019S025253;01/07/2019;13:25; MONASTERIO DE SILOS - GO FIT -;-;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;10-14;Female;01;0;;MONASTERIO SILOS GO FIT -;Madrid
313100;CALL. FUENCARRAL / GTA. BILBAO;2019S025193;01/07/2019;9:15;CALLE FUENCARRAL;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;25-29;Male;07;2;Calle;FUENCARRAL;Madrid
106800;CALL. FUENCARRAL / GTA. BILBAO;2019S025193;01/07/2019;9:15;GLORIETA BILBAO;-;CENTRO;Alcance;Despejado;Bicicleta;Conductor;25-29;Male;07;2;Glorieta;BILBAO;Madrid
31000144;CALL. MONASTERIO DE OSEIRA, 17B (ANILLO VERDE, 58);2019S025402;02/07/2019;20:30; CALLE MONASTERIO DE OSEIRA,  ( ANILLO VERDE,  );-;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;50-54;Male;02;0;Calle;MONASTERIO OSEIRA,;Madrid
905162;CTRA. RODAJOS;2019S025348;02/07/2019;9:20; CARRETERA RODAJOS;2;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;30-34;Male;07;0;Carretera;RODAJOS;Madrid
905162;CTRA. RODAJOS;2019S025348;02/07/2019;9:20; CARRETERA RODAJOS;2;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peatón;18-20;Male;14;0;Carretera;RODAJOS;Madrid
484400;AVDA. MARQUES DE CORBERA / CALL. POETA BLAS DE OTERO;2019S025582;03/07/2019;21:55;AVENIDA MARQUES DE CORBERA;-;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;50-54;Female;07;2;Avenida;MARQUES CORBERA;Madrid
402600;AVDA. MARQUES DE CORBERA / CALL. POETA BLAS DE OTERO;2019S025582;03/07/2019;21:55;CALLE POETA BLAS DE OTERO;-;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;50-54;Female;07;2;Calle;POETA BLAS OTERO;Madrid
748200;CALL. TORRECILLA DEL LEAL / CALL. OLMO;2019S025364;03/07/2019;11:15;CALLE TORRECILLA DEL LEAL;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;45-49;Male;07;2;Calle;TORRECILLA LEAL;Madrid
547200;CALL. TORRECILLA DEL LEAL / CALL. OLMO;2019S025364;03/07/2019;11:15;CALLE OLMO;-;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;45-49;Male;07;2;Calle;OLMO;Madrid
600400;AVDA. POBLADOS / AVDA. ORCASUR;2019S025566;04/07/2019;22:45;AVENIDA POBLADOS;-;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;15-17;Male;06;2;Avenida;POBLADOS;Madrid
549560;AVDA. POBLADOS / AVDA. ORCASUR;2019S025566;04/07/2019;22:45;AVENIDA ORCASUR;-;USERA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;15-17;Male;06;2;Avenida;ORCASUR;Madrid
172600;CALL. CLAUDIO COELLO;2019S025555;04/07/2019;20:45; CALLE CLAUDIO COELLO;14;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;18-20;Male;06;0;Calle;CLAUDIO COELLO;Madrid
92900;CALL. BARCELO;2019S025498;04/07/2019;19:40; CALLE BARCELO;5;CENTRO;Caída;Despejado;Bicicleta;Conductor;40-44;Male;07;0;Calle;BARCELO;Madrid
18900;CALL. ALCALA;2019S025463;04/07/2019;4:20; CALLE ALCALA;15;CENTRO;Otro;Despejado;Bicicleta;Conductor;21-24;Male;14;0;Calle;ALCALA;Madrid
18900;CALL. ALCALA;2019S025463;04/07/2019;4:20; CALLE ALCALA;15;CENTRO;Otro;Despejado;Bicicleta;Pasajero;21-24;Female;06;0;Calle;ALCALA;Madrid
152400;CALL. CASINO / CALL. SANTIAGO EL VERDE;2019S025453;04/07/2019;1:20;CALLE CASINO;-;CENTRO;Colisión lateral;;Bicicleta;Conductor;;;;2;Calle;CASINO;Madrid
701500;CALL. CASINO / CALL. SANTIAGO EL VERDE;2019S025453;04/07/2019;1:20;CALLE SANTIAGO EL VERDE;-;CENTRO;Colisión lateral;;Bicicleta;Conductor;;;;2;Calle;SANTIAGO VERDE;Madrid
31000050;CALL. PLAYA DE LA CALETA;2019S025589;05/07/2019;20:56; CALLE PLAYA DE LA CALETA;13;BARAJAS;Caída;Despejado;Bicicleta;Conductor;60-64;Male;14;0;Calle;PLAYA CALETA;Madrid
525400;CALL. MULLER / CALL. AZUCENAS;2019S025640;05/07/2019;19:35;CALLE MULLER;-;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;21-24;Male;;2;Calle;MULLER;Madrid
86600;CALL. MULLER / CALL. AZUCENAS;2019S025640;05/07/2019;19:35;CALLE AZUCENAS;-;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;21-24;Male;;2;Calle;AZUCENAS;Madrid
-1;PUERTA PRINCIPAL ZOO;2019S025527;05/07/2019;9:30; PUERTA PRINCIPAL ZOO;-;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;30-34;Male;05;0;;PUERTA PRINCIPAL ZOO;Madrid
502300;AVDA. MENENDEZ PELAYO / CALL. O'DONNELL;2019S025927;05/07/2019;1:15;AVENIDA MENENDEZ PELAYO;-;RETIRO;Alcance;Despejado;Bicicleta;Conductor;21-24;Male;;2;Avenida;MENENDEZ PELAYO;Madrid
544600;AVDA. MENENDEZ PELAYO / CALL. O'DONNELL;2019S025927;05/07/2019;1:15; "CALLE ODONNELL";-;RETIRO;Alcance;Despejado;Bicicleta;Conductor;21-24;Male;;2;Calle;ODONNELL;Madrid
687515;CUSTA. SAN VICENTE;2019S025642;06/07/2019;16:10; CUESTA SAN VICENTE;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;25-29;Female;14;0;CUESTA;SAN VICENTE;Madrid
687515;CUSTA. SAN VICENTE;2019S025642;06/07/2019;16:10; CUESTA SAN VICENTE;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peatón;35-39;Female;07;0;CUESTA;SAN VICENTE;Madrid
220800;CMNO. CRUCES / POLIG. ALUCHE-AVENIDA DE LOS POBLADOS;2019S025622;06/07/2019;9:20;CAMINO CRUCES;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;65-69;Male;06;3;Camino;CRUCES;Madrid
-1;CMNO. CRUCES / POLIG. ALUCHE-AVENIDA DE LOS POBLADOS;2019S025622;06/07/2019;9:20;POLIGONO ALUCHE;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;65-69;Male;06;3;Poligono;ALUCHE;Madrid
600400;CMNO. CRUCES / POLIG. ALUCHE-AVENIDA DE LOS POBLADOS;2019S025622;06/07/2019;9:20;AVENIDA DE LOS POBLADOS;-;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;65-69;Male;06;3;Avenida;POBLADOS;Madrid
365400;HORTALEZA;2019S025619;06/07/2019;9:10; HORTALEZA;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;50-54;Male;01;0;;HORTALEZA;Madrid
397700;CALL. JOSE ABASCAL;2019S025639;06/07/2019;3:20; CALLE JOSE ABASCAL;50;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;21-24;Male;07;0;Calle;JOSE ABASCAL;Madrid
115000;CALL. BRETON DE LOS HERREROS / CALL. PONZANO;2019S025778;07/07/2019;19:45;CALLE BRETON DE LOS HERREROS;-;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;40-44;Male;07;2;Calle;BRETON HERREROS;Madrid
602600;CALL. BRETON DE LOS HERREROS / CALL. PONZANO;2019S025778;07/07/2019;19:45;CALLE PONZANO;-;CHAMBERÍ;Caída;Despejado;Bicicleta;Conductor;40-44;Male;07;2;Calle;PONZANO;Madrid
167590;CALL. CERRO DE LA PLATA;2019S025769;07/07/2019;19:30; CALLE CERRO DE LA PLATA;15;RETIRO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;18-20;Male;02;0;Calle;CERRO PLATA;Madrid
905003;PASEO. FERNAN NUÑEZ;2019S025780;08/07/2019;16:30; PASEO FERNAN NUÑEZ;2;RETIRO;Caída;Despejado;Bicicleta;Conductor;40-44;Female;02;0;Paseo;FERNAN NUÑEZ;Madrid
706300;CALL. SEGOVIA;2019S025815;08/07/2019;14:02; CALLE SEGOVIA;8;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;40-44;Male;;0;Calle;SEGOVIA;Madrid
710300;CALL. SERRANO / CALL. MARIA DE MOLINA;2019S025762;08/07/2019;10:37;CALLE SERRANO;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;30-34;Female;07;2;Calle;SERRANO;Madrid
477300;CALL. SERRANO / CALL. MARIA DE MOLINA;2019S025762;08/07/2019;10:37;CALLE MARIA DE MOLINA;-;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;30-34;Female;07;2;Calle;MARIA MOLINA;Madrid
678700;AVDA. LOS ROSALES;2019S025758;08/07/2019;7:55; AVENIDA LOS ROSALES;200;VILLAVERDE;Colisión frontal;Despejado;Bicicleta;Conductor;55-59;Male;02;0;Avenida;ROSALES;Madrid
644800;CALL. RODRIGUEZ MARIN;2019S025950;09/07/2019;15:25; CALLE RODRIGUEZ MARIN;66;CHAMARTÍN;Colisión frontal;Despejado;Bicicleta;Conductor;30-34;Male;05;0;Calle;RODRIGUEZ MARIN;Madrid
627700;CALL. RAIMUNDO FERNANDEZ VILLAVERDE;2019S025841;09/07/2019;11:00; CALLE RAIMUNDO FERNANDEZ VILLAVERDE;67;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;25-29;Female;07;0;Calle;RAIMUNDO FERNANDEZ VILLAVERDE;Madrid
31001840;AVDA. CARTAGENA DE INDIAS;2019S025968;10/07/2019;18:19; AVENIDA CARTAGENA DE INDIAS;2;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;45-49;Female;04;0;Avenida;CARTAGENA INDIAS;Madrid
18900;CRUCE C/ALCALA CON C/ TAMPICO;2019S025926;10/07/2019;9:30;CALLE ALCALA;-;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Bicicleta;Conductor;30-34;Male;07;2;Calle;ALCALA;Madrid
2540;CRUCE C/ALCALA CON C/ TAMPICO;2019S025926;10/07/2019;9:30;CALLE TAMPICO;-;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Bicicleta;Conductor;30-34;Male;07;2;Calle;TAMPICO;Madrid
678700;AV. ROSALES CON ROTONDA M-40;2019S026089;11/07/2019;8:45;AVENIDA ROSALES;-;VILLAVERDE;Colisión lateral;Despejado;Bicicleta;Conductor;25-29;Female;;2;Avenida;ROSALES;Madrid
-1;AV. ROSALES CON ROTONDA M-40;2019S026089;11/07/2019;8:45;ROTONDA;-;VILLAVERDE;Colisión lateral;Despejado;Bicicleta;Conductor;25-29;Female;;2;;ROTONDA;Madrid
637500;CALL. RESINA;2019S026237;12/07/2019;13:45; CALLE RESINA;4;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;18-20;Male;05;0;Calle;RESINA;Madrid
468400;AVDA. MANZANARES / PQUE. MADRID RIO;2019S026332;13/07/2019;22:00;AVENIDA MANZANARES;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;45-49;Male;14;2;Avenida;MANZANARES;Madrid
-1;AVDA. MANZANARES / PQUE. MADRID RIO;2019S026332;13/07/2019;22:00;PARQUE MADRID RIO;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Conductor;45-49;Male;14;2;;PARQUE MADRID RIO;Madrid
468400;AVDA. MANZANARES / PQUE. MADRID RIO;2019S026332;13/07/2019;22:00;AVENIDA MANZANARES;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;0-5;Male;01;2;Avenida;MANZANARES;Madrid
-1;AVDA. MANZANARES / PQUE. MADRID RIO;2019S026332;13/07/2019;22:00;PARQUE MADRID RIO;-;CARABANCHEL;Atropello a persona;Despejado;Bicicleta;Peatón;0-5;Male;01;2;;PARQUE MADRID RIO;Madrid
520200;CALL. MONTESA / CALL. JOSE ORTEGA Y GASSET;2019S026198;13/07/2019;15:25;CALLE MONTESA;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;25-29;Male;06;2;Calle;MONTESA;Madrid
405300;CALL. MONTESA / CALL. JOSE ORTEGA Y GASSET;2019S026198;13/07/2019;15:25;CALLE JOSE ORTEGA Y GASSET;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;25-29;Male;06;2;Calle;JOSE ORTEGA GASSET;Madrid
269400;AVDA. ENTREVIAS / CALL. MENDEZ ALVARO;2019S026280;14/07/2019;22:25;AVENIDA ENTREVIAS;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;35-39;Male;07;2;Avenida;ENTREVIAS;Madrid
501700;AVDA. ENTREVIAS / CALL. MENDEZ ALVARO;2019S026280;14/07/2019;22:25;CALLE MENDEZ ALVARO;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;35-39;Male;07;2;Calle;MENDEZ ALVARO;Madrid
332700;CALL. GENERAL RICARDOS / CALL. NUESTRA SEÑORA DE LA LUZ;2019S026335;14/07/2019;15:35;CALLE GENERAL RICARDOS;-;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;10-14;Male;06;2;Calle;GENERAL RICARDOS;Madrid
538800;CALL. GENERAL RICARDOS / CALL. NUESTRA SEÑORA DE LA LUZ;2019S026335;14/07/2019;15:35;CALLE NUESTRA SEÑORA DE LA LUZ;-;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;10-14;Male;06;2;Calle;NUESTRA SEÑORA LUZ;Madrid
905003;PASEO. FERNAN NUÑEZ;2019S026315;14/07/2019;12:45; PASEO FERNAN NUÑEZ;1;RETIRO;Atropello a persona;Despejado;Bicicleta;Conductor;30-34;Female;07;0;Paseo;FERNAN NUÑEZ;Madrid
905003;PASEO. FERNAN NUÑEZ;2019S026315;14/07/2019;12:45; PASEO FERNAN NUÑEZ;1;RETIRO;Atropello a persona;Despejado;Bicicleta;Peatón;15-17;Female;07;0;Paseo;FERNAN NUÑEZ;Madrid
491500;CALL. MARTINEZ DE LA RIVA / CALL. CACHERO;2019S026301;14/07/2019;9:40;CALLE MARTINEZ DE LA RIVA;-;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;30-34;Male;;2;Calle;MARTINEZ RIVA;Madrid
122800;CALL. MARTINEZ DE LA RIVA / CALL. CACHERO;2019S026301;14/07/2019;9:40;CALLE CACHERO;-;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;30-34;Male;;2;Calle;CACHERO;Madrid
544600;CALL. O'DONNELL;2019S026355;15/07/2019;18:50; CALLE O'DONNELL;18;RETIRO;Caída;Despejado;Bicicleta;Conductor;30-34;Female;05;0;Calle;O'DONNELL;Madrid
356500;CALL. HERMANOS CARPI / AVDA. PEÑA PRIETA;2019S026337;15/07/2019;16:35;CALLE HERMANOS CARPI;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;50-54;Male;02;2;Calle;HERMANOS CARPI;Madrid
580100;CALL. HERMANOS CARPI / AVDA. PEÑA PRIETA;2019S026337;15/07/2019;16:35;AVENIDA PEÑA PRIETA;-;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;50-54;Male;02;2;Avenida;PEÑA PRIETA;Madrid
69900;CALL. ARGANZUELA;2019S026510;16/07/2019;18:45; CALLE ARGANZUELA;16;CENTRO;Caída;Despejado;Bicicleta;Conductor;25-29;Male;02;0;Calle;ARGANZUELA;Madrid
342950;CALL. GRAN VIA / CALL. CLAVEL;2019S026571;17/07/2019;22:00;CALLE GRAN VIA;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;25-29;Male;;2;Calle;GRAN VIA;Madrid
172800;CALL. GRAN VIA / CALL. CLAVEL;2019S026571;17/07/2019;22:00;CALLE CLAVEL;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;25-29;Male;;2;Calle;CLAVEL;Madrid
-1;PQUE. MADRID RIO, +00300E;2019S027484;17/07/2019;20:10; PARQUE MADRID RIO, ;-;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;;;;0;;PARQUE MADRID RIO,;Madrid
-1;PQUE. MADRID RIO, +00300E;2019S027484;17/07/2019;20:10; PARQUE MADRID RIO, ;-;LATINA;Atropello a persona;Despejado;Bicicleta;Peatón;0-5;Male;07;0;;PARQUE MADRID RIO,;Madrid
234700;PASEO. DELICIAS;2019S026582;17/07/2019;18:45; PASEO DELICIAS;59;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;35-39;Male;07;0;Paseo;DELICIAS;Madrid
18600;AVDA. ALBUFERA / CALL. JOSE PAULETE;2019S026471;17/07/2019;11:43;AVENIDA ALBUFERA;-;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;;Male;07;2;Avenida;ALBUFERA;Madrid
405500;AVDA. ALBUFERA / CALL. JOSE PAULETE;2019S026471;17/07/2019;11:43;CALLE JOSE PAULETE;-;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;;Male;07;2;Calle;JOSE PAULETE;Madrid
153600;PASEO. CASTELLANA;2019S026995;17/07/2019;10:00; PASEO CASTELLANA;170;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;30-34;Female;;0;Paseo;CASTELLANA;Madrid
487400;CALL. MARQUES DE URQUIJO / CALL. FERRAZ;2019S026665;18/07/2019;21:00;CALLE MARQUES DE URQUIJO;-;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;25-29;Female;07;2;Calle;MARQUES URQUIJO;Madrid
295600;CALL. MARQUES DE URQUIJO / CALL. FERRAZ;2019S026665;18/07/2019;21:00;CALLE FERRAZ;-;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;25-29;Female;07;2;Calle;FERRAZ;Madrid
771500;CUSTA. VEGA;2019S026663;18/07/2019;18:45; CUESTA VEGA;3;CENTRO;Caída;Despejado;Bicicleta;Conductor;55-59;Male;06;0;CUESTA;VEGA;Madrid
341900;CALLE GOYA CON CALLE GENERAL PARDIÑAS;2019S026666;18/07/2019;18:10;CALLE GOYA;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;50-54;Male;07;2;Calle;GOYA;Madrid
332000;CALLE GOYA CON CALLE GENERAL PARDIÑAS;2019S026666;18/07/2019;18:10;CALLE GENERAL PARDIÑAS;-;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;50-54;Male;07;2;Calle;GENERAL PARDIÑAS;Madrid
-1;FRENTE FAROLA Nº 6;2019S026745;20/07/2019;14:35; FRENTE;-;CENTRO;Caída;Despejado;Bicicleta;Conductor;35-39;Male;07;0;; ;Madrid
138500;CARABANCHEL BAJO FAROLA 10;2019S026739;20/07/2019;14:16; CARABANCHEL BAJO;-;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;15-17;Male;07;0;;CARABANCHEL BAJO;Madrid
241300;CALL. DOCTOR ESQUERDO;2019S026840;21/07/2019;22:15; CALLE DOCTOR ESQUERDO;64;RETIRO;Caída;Despejado;Bicicleta;Conductor;21-24;Male;02;0;Calle;DOCTOR ESQUERDO;Madrid
313100;CALL. FUENCARRAL;2019S026865;21/07/2019;20:53; CALLE FUENCARRAL;16;CENTRO;Atropello a persona;LLuvia intensa;Bicicleta;Conductor;40-44;Male;14;0;Calle;FUENCARRAL;Madrid
313100;CALL. FUENCARRAL;2019S026865;21/07/2019;20:53; CALLE FUENCARRAL;16;CENTRO;Atropello a persona;LLuvia intensa;Bicicleta;Peatón;50-54;Female;;0;Calle;FUENCARRAL;Madrid
618800;CALL. PUERTO DE PORZUNA / CALL. CABEZA MESADA;2019S026808;21/07/2019;12:10;CALLE PUERTO DE PORZUNA;-;VILLA DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;40-44;Female;07;2;Calle;PUERTO PORZUNA;Madrid
2248;CALL. PUERTO DE PORZUNA / CALL. CABEZA MESADA;2019S026808;21/07/2019;12:10;CALLE CABEZA MESADA;-;VILLA DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;40-44;Female;07;2;Calle;CABEZA MESADA;Madrid
633005;PASEO. RECOLETOS;2019S026886;22/07/2019;19:30; PASEO RECOLETOS;13;CENTRO;Caída;Despejado;Bicicleta;Conductor;30-34;Male;01;0;Paseo;RECOLETOS;Madrid
771500;CUSTA. VEGA;2019S026885;22/07/2019;19:00; CUESTA VEGA;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;55-59;Male;02;0;CUESTA;VEGA;Madrid
530800;CALL. NAVARRA / CALL. PAMPLONA;2019S026841;22/07/2019;8:30;CALLE NAVARRA;-;TETUÁN;Caída;Nublado;Bicicleta;Conductor;21-24;Female;07;2;Calle;NAVARRA;Madrid
560700;CALL. NAVARRA / CALL. PAMPLONA;2019S026841;22/07/2019;8:30;CALLE PAMPLONA;-;TETUÁN;Caída;Nublado;Bicicleta;Conductor;21-24;Female;07;2;Calle;PAMPLONA;Madrid
458200;CALL. MANCHA;2019S026842;22/07/2019;8:15; CALLE MANCHA;1;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta;Conductor;50-54;Male;;0;Calle;MANCHA;Madrid
263300;GTA. EMILIO CASTELAR;2019S026963;23/07/2019;20:45; GLORIETA EMILIO CASTELAR;0;SALAMANCA;Caída;Lluvia débil;Bicicleta;Conductor;25-29;Male;01;0;Glorieta;EMILIO CASTELAR;Madrid
692300;PLAZA SANTA BARBARA CON CALLE SERRANO ANGUITA;2019S026966;23/07/2019;20:32;PLAZA SANTA BARBARA;-;CENTRO;Caída;Lluvia débil;Bicicleta;Conductor;35-39;Male;01;2;Plaza;SANTA BARBARA;Madrid
710350;PLAZA SANTA BARBARA CON CALLE SERRANO ANGUITA;2019S026966;23/07/2019;20:32;CALLE SERRANO ANGUITA;-;CENTRO;Caída;Lluvia débil;Bicicleta;Conductor;35-39;Male;01;2;Calle;SERRANO ANGUITA;Madrid
