COD_VIA;nombreOriginal;VIA_CLASE;VIA_PAR;VIA_NOMBRE;VIA_NOMBRE_ACENTOS;DISTRITO;IMPAR_MIN;IMPAR_MAX;PAR_MIN;PAR_MAX;tipoVia;palabrasClave
710900;SERVATOR;CALLE;DE; SERVATOR;SERVATOR;16;1;21;2;26;;SERVATOR
1096;SERVICIO AVENIDA DE AMERICA Y DE LA HISPANIDAD;CARRETERA;DE; SERVICIO AVENIDA DE AMERICA Y DE LA HISPANIDAD;SERVICIO AVENIDA DE AMÉRICA Y DE LA HISPANIDAD;16;;;;;;SERVICIO AVENIDA AMERICA HISPANIDAD
1096;SERVICIO AVENIDA DE AMERICA Y DE LA HISPANIDAD;CARRETERA;DE; SERVICIO AVENIDA DE AMERICA Y DE LA HISPANIDAD;SERVICIO AVENIDA DE AMÉRICA Y DE LA HISPANIDAD;21;;;;;;SERVICIO AVENIDA AMERICA HISPANIDAD
905593;SERVICIO DEL CANAL DE ISABEL II;CAMINO;DE; SERVICIO DEL CANAL DE ISABEL II;SERVICIO DEL CANAL DE ISABEL II;8;7;81;14;20;;SERVICIO CANAL ISABEL II
905593;SERVICIO DEL CANAL DE ISABEL II;CAMINO;DE; SERVICIO DEL CANAL DE ISABEL II;SERVICIO DEL CANAL DE ISABEL II;8;7;81;14;20;;SERVICIO CANAL ISABEL II
905593;SERVICIO DEL CANAL DE ISABEL II;CAMINO;DE; SERVICIO DEL CANAL DE ISABEL II;SERVICIO DEL CANAL DE ISABEL II;8;7;81;14;20;;SERVICIO CANAL ISABEL II
711200;SESEÑA;CALLE;DE; SESEÑA;SESEÑA;10;7;93;2;86;;SESEÑA
31000258;SESTAO;PLAZA;DE; SESTAO;SESTAO;12;1;1;;;;SESTAO
711300;SETUBAL;PASAJE;DE; SETUBAL;SETÚBAL;11;1;1;;;;SETUBAL
711400;SETUBAL;PLAZA;DE; SETUBAL;SETÚBAL;11;1;19;2;18;;SETUBAL
711600;SEVERINO AZNAR EMBID;CALLE;DE; SEVERINO AZNAR EMBID;SEVERINO AZNAR EMBID;10;1;3;2;8;;SEVERINO AZNAR EMBID
711700;SEVILLA;CALLE;DE; SEVILLA;SEVILLA;1;1;5;2;8;;SEVILLA
711700;SEVILLA;CALLE;DE; SEVILLA;SEVILLA;1;1;5;2;8;;SEVILLA
2117;SEVILLA;GLORIETA;DE; SEVILLA;SEVILLA;3;;;;;;SEVILLA
711875;SEXTA;AVENIDA;; SEXTA;SEXTA;20;;;2;6;;SEXTA
711800;SEXTA;CALLE;; SEXTA;SEXTA;5;1;5;2;4;;SEXTA
712000;SEXTANTE;CALLE;DEL; SEXTANTE;SEXTANTE;9;1;43;2;48;;SEXTANTE
712100;SEXTANTE;TRAVESÍA;DEL; SEXTANTE;SEXTANTE;9;1;3;2;8;;SEXTANTE
712200;SICELIDAS;CALLE;DE LAS; SICELIDAS;SICÉLIDAS;16;5;5;2;10;;SICELIDAS
712300;SICILIA;CALLE;DE; SICILIA;SICILIA;13;1;55;2;54;;SICILIA
712500;SIDERURGIA;CALLE;DE LA; SIDERURGIA;SIDERURGIA;20;1;17;;;;SIDERURGIA
1821;SIEMPREVERDE;CALLE;DE LA; SIEMPREVERDE;SIEMPREVERDE;10;1;13;2;18;;SIEMPREVERDE
712600;SIENA;CALLE;DE; SIENA;SIENA;15;1;77;2;78;;SIENA
712600;SIENA;CALLE;DE; SIENA;SIENA;15;1;77;2;78;;SIENA
712700;SIERO;CALLE;DE; SIERO;SIERO;20;1;9;2;10;;SIERO
712800;SIERPE;CALLE;DE LA; SIERPE;SIERPE;1;1;7;2;10;;SIERPE
712900;SIERRA;CALLE;DE LA; SIERRA;SIERRA;7;1;7;2;8;;SIERRA
712950;SIERRA AITANA;CALLE;DE LA; SIERRA AITANA;SIERRA AITANA;18;1;5;2;6;;SIERRA AITANA
713600;SIERRA ALTA;CALLE;DE LA; SIERRA ALTA;SIERRA ALTA;18;1;3;2;2;;SIERRA ALTA
712960;SIERRA AYLLON;PLAZA;DE LA; SIERRA AYLLON;SIERRA AYLLÓN;18;1;3;2;4;;SIERRA AYLLON
714200;SIERRA BASCUÑA;CALLE;DE LA; SIERRA BASCUÑA;SIERRA BASCUÑA;13;1;3;2;6;;SIERRA BASCUÑA
714300;SIERRA BERMEJA;CALLE;DE LA; SIERRA BERMEJA;SIERRA BERMEJA;13;1;45;8;46;;SIERRA BERMEJA
714300;SIERRA BERMEJA;CALLE;DE LA; SIERRA BERMEJA;SIERRA BERMEJA;13;1;45;8;46;;SIERRA BERMEJA
714700;SIERRA BULLONES;CALLE;DE LA; SIERRA BULLONES;SIERRA BULLONES;6;1;25;2;16;;SIERRA BULLONES
715000;SIERRA CARBONERA;CALLE;DE LA; SIERRA CARBONERA;SIERRA CARBONERA;13;1;81;2;90;;SIERRA CARBONERA
715000;SIERRA CARBONERA;CALLE;DE LA; SIERRA CARBONERA;SIERRA CARBONERA;13;1;81;2;90;;SIERRA CARBONERA
715100;SIERRA CARBONERA;PLAZA;DE LA; SIERRA CARBONERA;SIERRA CARBONERA;13;1;5;2;6;;SIERRA CARBONERA
713000;SIERRA DE ALBARRACIN;CALLE;DE LA; SIERRA DE ALBARRACIN;SIERRA DE ALBARRACÍN;13;1;11;2;16;;SIERRA ALBARRACIN
713100;SIERRA DE ALCARAZ;CALLE;DE LA; SIERRA DE ALCARAZ;SIERRA DE ALCARAZ;13;1;41;2;36;;SIERRA ALCARAZ
713200;SIERRA DE ALCUBIERRE;CALLE;DE LA; SIERRA DE ALCUBIERRE;SIERRA DE ALCUBIERRE;13;1;39;2;22;;SIERRA ALCUBIERRE
713300;SIERRA DE ALGODONALES;CALLE;DE LA; SIERRA DE ALGODONALES;SIERRA DE ALGODONALES;13;1;17;2;16;;SIERRA ALGODONALES
713355;SIERRA DE ALMIJARA;CALLE;DE LA; SIERRA DE ALMIJARA;SIERRA DE ALMIJARA;13;;;2;4;;SIERRA ALMIJARA
713550;SIERRA DE ALQUIFE;CALLE;DE LA; SIERRA DE ALQUIFE;SIERRA DE ALQUIFE;13;25;25;2;36;;SIERRA ALQUIFE
713800;SIERRA DE ANTEQUERA;CALLE;DE LA; SIERRA DE ANTEQUERA;SIERRA DE ANTEQUERA;13;;;8;8;;SIERRA ANTEQUERA
714000;SIERRA DE ARLA;CALLE;DE LA; SIERRA DE ARLA;SIERRA DE ARLA;18;1;15;2;24;;SIERRA ARLA
2797;SIERRA DE ATAPUERCA;CALLE;DE LA; SIERRA DE ATAPUERCA;SIERRA DE ATAPUERCA;8;5;49;2;62;;SIERRA ATAPUERCA
714400;SIERRA DE BOBIA;CALLE;DE LA; SIERRA DE BOBIA;SIERRA DE BOBIA;18;1;89;2;90;;SIERRA BOBIA
714800;SIERRA DE CADI;CALLE;DE LA; SIERRA DE CADI;SIERRA DE CADÍ;13;1;15;2;16;;SIERRA CADI
714900;SIERRA DE CAMEROS;CALLE;DE LA; SIERRA DE CAMEROS;SIERRA DE CAMEROS;13;1;19;2;20;;SIERRA CAMEROS
715300;SIERRA DE CAUREL;PLAZA;DE LA; SIERRA DE CAUREL;SIERRA DE CAUREL;18;1;7;2;6;;SIERRA CAUREL
715400;SIERRA DE CAZALLA;CALLE;DE LA; SIERRA DE CAZALLA;SIERRA DE CAZALLA;13;1;7;2;6;;SIERRA CAZALLA
715500;SIERRA DE CONTRAVIESA;CALLE;DE LA; SIERRA DE CONTRAVIESA;SIERRA DE CONTRAVIESA;13;1;69;2;54;;SIERRA CONTRAVIESA
715600;SIERRA DE CUENCA;CALLE;DE LA; SIERRA DE CUENCA;SIERRA DE CUENCA;13;1;23;2;14;;SIERRA CUENCA
715625;SIERRA DE CUERDA LARGA;CALLE;DE LA; SIERRA DE CUERDA LARGA;SIERRA DE CUERDA LARGA;13;1;55;2;44;;SIERRA CUERDA LARGA
715825;SIERRA DE ENCINARES;CALLE;DE LA; SIERRA DE ENCINARES;SIERRA DE ENCINARES;18;1;13;2;18;;SIERRA ENCINARES
716100;SIERRA DE ESTRELLA;CALLE;DE LA; SIERRA DE ESTRELLA;SIERRA DE ESTRELLA;13;1;29;2;22;;SIERRA ESTRELLA
716650;SIERRA DE GOR;CALLE;DE LA; SIERRA DE GOR;SIERRA DE GOR;18;1;5;2;8;;SIERRA GOR
716775;SIERRA DE GRAZALEMA;PLAZA;DE LA; SIERRA DE GRAZALEMA;SIERRA DE GRAZALEMA;18;1;5;2;6;;SIERRA GRAZALEMA
716800;SIERRA DE GREDOS;CALLE;DE LA; SIERRA DE GREDOS;SIERRA DE GREDOS;18;1;17;2;28;;SIERRA GREDOS
716900;SIERRA DE GUADALUPE;CALLE;DE LA; SIERRA DE GUADALUPE;SIERRA DE GUADALUPE;18;1;23;2;10;;SIERRA GUADALUPE
716950;SIERRA DE GUADALUPE;TRAVESÍA;DE LA; SIERRA DE GUADALUPE;SIERRA DE GUADALUPE;18;;;6;8;;SIERRA GUADALUPE
717000;SIERRA DE GUDAR;CALLE;DE LA; SIERRA DE GUDAR;SIERRA DE GUDAR;18;;;;;;SIERRA GUDAR
717100;SIERRA DE JAVALAMBRE;CALLE;DE LA; SIERRA DE JAVALAMBRE;SIERRA DE JAVALAMBRE;13;1;15;2;16;;SIERRA JAVALAMBRE
31001841;SIERRA DE LA DEMANDA;CALLE;DE LA; SIERRA DE LA DEMANDA;SIERRA DE LA DEMANDA;18;1;67;2;64;;SIERRA DEMANDA
717200;SIERRA DE LA LOBA;CALLE;DE LA; SIERRA DE LA LOBA;SIERRA DE LA LOBA;13;1;11;;;;SIERRA LOBA
719700;SIERRA DE LA SAGRA;CALLE;DE LA; SIERRA DE LA SAGRA;SIERRA DE LA SAGRA;13;7;21;2;16;;SIERRA SAGRA
720100;SIERRA DE LA SOLANA;CALLE;DE LA; SIERRA DE LA SOLANA;SIERRA DE LA SOLANA;13;1;13;2;4;;SIERRA SOLANA
716300;SIERRA DE LOS FILABRES;CALLE;DE LA; SIERRA DE LOS FILABRES;SIERRA DE LOS FILABRES;13;1;101;2;112;;SIERRA FILABRES
719900;SIERRA DE LOS SANTOS;CALLE;DE LA; SIERRA DE LOS SANTOS;SIERRA DE LOS SANTOS;18;5;9;2;10;;SIERRA SANTOS
717300;SIERRA DE LUCENA;CALLE;DE LA; SIERRA DE LUCENA;SIERRA DE LUCENA;13;;;14;16;;SIERRA LUCENA
717800;SIERRA DE MAGINA;PLAZA;DE LA; SIERRA DE MAGINA;SIERRA DE MÁGINA;18;1;3;2;2;;SIERRA MAGINA
717900;SIERRA DE MEIRA;CALLE;DE LA; SIERRA DE MEIRA;SIERRA DE MEIRA;13;1;77;2;86;;SIERRA MEIRA
718150;SIERRA DE MIRA;CALLE;DE LA; SIERRA DE MIRA;SIERRA DE MIRA;18;1;3;2;6;;SIERRA MIRA
718300;SIERRA DE MONCHIQUE;CALLE;DE LA; SIERRA DE MONCHIQUE;SIERRA DE MONCHIQUE;13;1;23;2;18;;SIERRA MONCHIQUE
718800;SIERRA DE ONCALA;CALLE;DE LA; SIERRA DE ONCALA;SIERRA DE ONCALA;13;1;7;;;;SIERRA ONCALA
2411;SIERRA DE PAJAREJO;CALLE;DE LA; SIERRA DE PAJAREJO;SIERRA DE PAJAREJO;9;1;13;2;14;;SIERRA PAJAREJO
718900;SIERRA DE PALOMERAS;CALLE;DE LA; SIERRA DE PALOMERAS;SIERRA DE PALOMERAS;18;1;49;2;40;;SIERRA PALOMERAS
2413;SIERRA DE PEÑA NEGRA;CALLE;DE LA; SIERRA DE PEÑA NEGRA;SIERRA DE PEÑA NEGRA;9;7;13;2;8;;SIERRA PEÑA NEGRA
719200;SIERRA DE PINEDA;CALLE;DE LA; SIERRA DE PINEDA;SIERRA DE PINEDA;13;1;7;;;;SIERRA PINEDA
2412;SIERRA DE PUERTO VIEJO;CALLE;DE LA; SIERRA DE PUERTO VIEJO;SIERRA DE PUERTO VIEJO;9;1;1;2;2;;SIERRA PUERTO VIEJO
719400;SIERRA DE QUEIJA;CALLE;DE LA; SIERRA DE QUEIJA;SIERRA DE QUEIJA;18;5;15;2;12;;SIERRA QUEIJA
719650;SIERRA DE SABIÑAR;CALLE;DE LA; SIERRA DE SABIÑAR;SIERRA DE SABIÑAR;18;1;5;2;4;;SIERRA SABIÑAR
720000;SIERRA DE SEGURA;CALLE;DE LA; SIERRA DE SEGURA;SIERRA DE SEGURA;13;1;21;2;22;;SIERRA SEGURA
720200;SIERRA DE TEJEDA;CALLE;DE LA; SIERRA DE TEJEDA;SIERRA DE TEJEDA;13;;;2;6;;SIERRA TEJEDA
720500;SIERRA DE TOLOÑO;CALLE;DE LA; SIERRA DE TOLOÑO;SIERRA DE TOLOÑO;13;59;59;10;60;;SIERRA TOLOÑO
720575;SIERRA DE TORNAVACAS;CALLE;DE LA; SIERRA DE TORNAVACAS;SIERRA DE TORNAVACAS;18;5;17;2;8;;SIERRA TORNAVACAS
720585;SIERRA DE TORTEJADA;CALLE;DE LA; SIERRA DE TORTEJADA;SIERRA DE TORTEJADA;18;1;9;2;4;;SIERRA TORTEJADA
720700;SIERRA DE VALDEMECA;CALLE;DE LA; SIERRA DE VALDEMECA;SIERRA DE VALDEMECA;13;1;13;2;14;;SIERRA VALDEMECA
714600;SIERRA DEL BREZO;CALLE;DE LA; SIERRA DEL BREZO;SIERRA DEL BREZO;18;1;53;2;64;;SIERRA BREZO
715200;SIERRA DEL CASTILLO;CALLE;DE LA; SIERRA DEL CASTILLO;SIERRA DEL CASTILLO;13;1;15;2;18;;SIERRA CASTILLO
719500;SIERRA DEL QUINTANAR;CALLE;DE LA; SIERRA DEL QUINTANAR;SIERRA DEL QUINTANAR;13;1;11;2;12;;SIERRA QUINTANAR
720550;SIERRA DEL TORCAL;CALLE;DE LA; SIERRA DEL TORCAL;SIERRA DEL TORCAL;18;1;15;2;20;;SIERRA TORCAL
720550;SIERRA DEL TORCAL;CALLE;DE LA; SIERRA DEL TORCAL;SIERRA DEL TORCAL;18;1;15;2;20;;SIERRA TORCAL
720800;SIERRA DEL VALLE;CALLE;DE LA; SIERRA DEL VALLE;SIERRA DEL VALLE;13;;;6;60;;SIERRA VALLE
715800;SIERRA ELVIRA;CALLE;DE LA; SIERRA ELVIRA;SIERRA ELVIRA;13;21;39;2;44;;SIERRA ELVIRA
715850;SIERRA ENGARCERAN;CALLE;DE LA; SIERRA ENGARCERAN;SIERRA ENGARCERÁN;18;1;11;2;14;;SIERRA ENGARCERAN
716000;SIERRA ESPUÑA;CALLE;DE LA; SIERRA ESPUÑA;SIERRA ESPUÑA;18;1;17;2;24;;SIERRA ESPUÑA
716200;SIERRA FALADORA;CALLE;DE LA; SIERRA FALADORA;SIERRA FALADORA;13;1;7;2;12;;SIERRA FALADORA
2872;SIERRA GADOR;CALLE;DE LA; SIERRA GADOR;SIERRA GÁDOR;18;1;47;2;68;;SIERRA GADOR
716600;SIERRA GISTRAL;PLAZA;DE LA; SIERRA GISTRAL;SIERRA GISTRAL;18;1;3;2;4;;SIERRA GISTRAL
716700;SIERRA GORDA;CALLE;DE LA; SIERRA GORDA;SIERRA GORDA;18;1;33;2;62;;SIERRA GORDA
716700;SIERRA GORDA;CALLE;DE LA; SIERRA GORDA;SIERRA GORDA;18;1;33;2;62;;SIERRA GORDA
717500;SIERRA LLERENA;CALLE;DE LA; SIERRA LLERENA;SIERRA LLERENA;13;1;29;2;24;;SIERRA LLERENA
717600;SIERRA MADERA;CALLE;DE LA; SIERRA MADERA;SIERRA MADERA;13;1;13;2;20;;SIERRA MADERA
717700;SIERRA MADRONA;CALLE;DE LA; SIERRA MADRONA;SIERRA MADRONA;13;1;29;2;38;;SIERRA MADRONA
718000;SIERRA MENERA;CALLE;DE LA; SIERRA MENERA;SIERRA MENERA;13;1;7;;;;SIERRA MENERA
718100;SIERRA MINISTRA;PLAZA;DE LA; SIERRA MINISTRA;SIERRA MINISTRA;13;1;9;2;8;;SIERRA MINISTRA
718200;SIERRA MOLINA;CALLE;DE LA; SIERRA MOLINA;SIERRA MOLINA;13;1;33;10;30;;SIERRA MOLINA
718400;SIERRA MONTILLA;CALLE;DE LA; SIERRA MONTILLA;SIERRA MONTILLA;18;1;11;2;14;;SIERRA MONTILLA
718450;SIERRA MORENA;CALLE;DE LA; SIERRA MORENA;SIERRA MORENA;18;1;31;2;44;;SIERRA MORENA
718500;SIERRA NEVADA;CALLE;DE LA; SIERRA NEVADA;SIERRA NEVADA;13;1;11;;;;SIERRA NEVADA
718500;SIERRA NEVADA;CALLE;DE LA; SIERRA NEVADA;SIERRA NEVADA;13;1;11;;;;SIERRA NEVADA
1891;SIERRA PARAMERA;GLORIETA;DE LA; SIERRA PARAMERA;SIERRA PARAMERA;9;;;;;;SIERRA PARAMERA
719600;SIERRA ROBLEDAL;CALLE;DE LA; SIERRA ROBLEDAL;SIERRA ROBLEDAL;13;7;9;;;;SIERRA ROBLEDAL
719800;SIERRA SALVADA;CALLE;DE LA; SIERRA SALVADA;SIERRA SALVADA;13;3;39;2;40;;SIERRA SALVADA
720400;SIERRA TOLEDANA;CALLE;DE LA; SIERRA TOLEDANA;SIERRA TOLEDANA;13;1;65;2;60;;SIERRA TOLEDANA
720400;SIERRA TOLEDANA;CALLE;DE LA; SIERRA TOLEDANA;SIERRA TOLEDANA;14;;;;;;SIERRA TOLEDANA
720900;SIERRA VIEJA;CALLE;DE LA; SIERRA VIEJA;SIERRA VIEJA;18;1;83;2;84;;SIERRA VIEJA
906055;SIETE;CALLE;; SIETE;SIETE;20;;;;;;SIETE
721300;SIETE DE JULIO;CALLE;DEL; SIETE DE JULIO;SIETE DE JULIO;1;1;5;2;4;;SIETE JULIO
905222;SIETE HERMANAS;GLORIETA;DE LAS; SIETE HERMANAS;SIETE HERMANAS;9;;;;;;SIETE HERMANAS
2209;SIETE MERCAMADRID;CALLE;; SIETE MERCAMADRID;SIETE MERCAMADRID;18;1;1;2;6;;SIETE MERCAMADRID
721500;SIETE PICOS;CALLE;DE LOS; SIETE PICOS;SIETE PICOS;5;1;15;2;16;;SIETE PICOS
1948;SIETE REJAS;CAMINO;DE LAS; SIETE REJAS;SIETE REJAS;9;;;;;;SIETE REJAS
1948;SIETE REJAS;CAMINO;DE LAS; SIETE REJAS;SIETE REJAS;9;;;;;;SIETE REJAS
721600;SIGERICO;CALLE;DE; SIGERICO;SIGERICO;11;1;73;2;66;;SIGERICO
31000530;SIGÜENZA;CALLE;DE; SIGÜENZA;SIGÜENZA;9;;;2;28;;SIGÜENZA
721850;SIGUERO;CALLE;DE; SIGUERO;SIGUERO;8;1;63;2;42;;SIGUERO
721900;SIL;CALLE;DEL; SIL;SIL;5;1;33;2;58;;SIL
722000;SILFIDE;CALLE;DE LA; SILFIDE;SÍLFIDE;20;1;21;2;22;;SILFIDE
722100;SILICE;GLORIETA;DEL; SILICE;SÍLICE;4;;;;;;SILICE
722200;SILLERIA;CALLE;DE LA; SILLERIA;SILLERÍA;20;1;7;;;;SILLERIA
722400;SILVA;CALLE;DE; SILVA;SILVA;1;1;25;2;24;;SILVA
722400;SILVA;CALLE;DE; SILVA;SILVA;1;1;25;2;24;;SILVA
722500;SILVANO;CALLE;DE; SILVANO;SILVANO;16;1;171;2;186;;SILVANO
722500;SILVANO;CALLE;DE; SILVANO;SILVANO;16;1;171;2;186;;SILVANO
722600;SILVES;CALLE;DE; SILVES;SILVES;11;1;39;;;;SILVES
2727;SILVINA;CALLE;DE LA; SILVINA;SILVINA;12;1;35;2;30;;SILVINA
31000646;SILVINA OCAMPO;CALLE;DE; SILVINA OCAMPO;SILVINA OCAMPO;18;5;5;6;8;;SILVINA OCAMPO
2882;SILVINITA;CALLE;DE LA; SILVINITA;SILVINITA;17;1;11;;;;SILVINITA
722700;SILVIO ABAD;CALLE;DE; SILVIO ABAD;SILVIO ABAD;12;1;69;2;84;;SILVIO ABAD
722800;SIMACOTA;CALLE;DE; SIMACOTA;SIMACOTA;16;;;2;6;;SIMACOTA
722900;SIMANCAS;CALLE;DE; SIMANCAS;SIMANCAS;6;1;23;2;12;;SIMANCAS
31000007;SIMCA;CALLE;DEL; SIMCA;SIMCA;12;;;4;22;;SIMCA
2262;SIMON BOLIVAR;CALLE;DE; SIMON BOLIVAR;SIMÓN BOLÍVAR;16;;;;;;SIMON BOLIVAR
2130;SIMON DE ROJAS CLEMENTE;PASEO;DE; SIMON DE ROJAS CLEMENTE;SIMÓN DE ROJAS CLEMENTE;3;;;;;;SIMON ROJAS CLEMENTE
1853;SIMON VIÑALS;CALLE;DE; SIMON VIÑALS;SIMÓN VIÑALS;8;1;5;2;14;;SIMON VIÑALS
31001788;SIMPATIA;CALLE;DE LA; SIMPATIA;SIMPATÍA;19;1;61;;;;SIMPATIA
723415;SIMUN;CALLE;DEL; SIMUN;SIMÚN;21;1;21;;;;SIMUN
723500;SINCELEJO;CALLE;DE; SINCELEJO;SINCELEJO;16;;;2;12;;SINCELEJO
723600;SINESIO DELGADO;CALLE;DE; SINESIO DELGADO;SINESIO DELGADO;6;1;23;;;;SINESIO DELGADO
723600;SINESIO DELGADO;CALLE;DE; SINESIO DELGADO;SINESIO DELGADO;6;1;23;;;;SINESIO DELGADO
723600;SINESIO DELGADO;CALLE;DE; SINESIO DELGADO;SINESIO DELGADO;8;;;2;64;;SINESIO DELGADO
723600;SINESIO DELGADO;CALLE;DE; SINESIO DELGADO;SINESIO DELGADO;8;;;2;64;;SINESIO DELGADO
723600;SINESIO DELGADO;CALLE;DE; SINESIO DELGADO;SINESIO DELGADO;9;;;80;84;;SINESIO DELGADO
723600;SINESIO DELGADO;CALLE;DE; SINESIO DELGADO;SINESIO DELGADO;9;;;80;84;;SINESIO DELGADO
31000278;SINFONIA;CALLE;DE LA; SINFONIA;SINFONÍA;10;9;29;16;32;;SINFONIA
1120;SINTRA;CAMINO;DE; SINTRA;SINTRA;16;;;36;44;;SINTRA
1120;SINTRA;CAMINO;DE; SINTRA;SINTRA;21;1;5;2;4;;SINTRA
1120;SINTRA;CAMINO;DE; SINTRA;SINTRA;21;1;5;2;4;;SINTRA
1108;SINTRA;GLORIETA;DE; SINTRA;SINTRA;21;1;3;2;2;;SINTRA
2472;SIRACUSA;CALLE;DE; SIRACUSA;SIRACUSA;20;1;1;2;6;;SIRACUSA
723800;SIRIO;CALLE;DE; SIRIO;SIRIO;3;;;2;78;;SIRIO
723900;SIRO MUELA;CALLE;DE; SIRO MUELA;SIRO MUELA;20;1;97;4;106;;SIRO MUELA
723925;SIROCO;CALLE;DEL; SIROCO;SIROCO;21;1;25;2;68;;SIROCO
723950;SIRRACH;CALLE;DE; SIRRACH;SIRRACH;9;1;15;2;22;;SIRRACH
724000;SISEBUTO;CALLE;DE; SISEBUTO;SISEBUTO;10;1;9;2;4;;SISEBUTO
724100;SISENANDO;PLAZA;DE; SISENANDO;SISENANDO;10;1;7;2;8;;SISENANDO
905471;SISON;CAMINO;DEL; SISON;SISÓN;8;;;;;;SISON
724200;SISONES;CALLE;DE LOS; SISONES;SISONES;8;;;4;4;;SISONES
31000341;SITIO DE EL ESCORIAL;CALLE;DEL; SITIO DE EL ESCORIAL;SITIO DE EL ESCORIAL;11;1;21;2;20;;SITIO ESCORIAL
724400;SOBRADIEL;RONDA;DE; SOBRADIEL;SOBRADIEL;16;1;85;2;82;;SOBRADIEL
2815;SOBRADO;CALLE;DE; SOBRADO;SOBRADO;8;1;5;2;6;;SOBRADO
724500;SOCIEDAD;CALLE;DE LA; SOCIEDAD;SOCIEDAD;11;1;17;2;26;;SOCIEDAD
724600;SOCORRO;CALLE;DEL; SOCORRO;SOCORRO;19;1;13;2;24;;SOCORRO
724700;SOCUELLAMOS;CALLE;DE; SOCUELLAMOS;SOCUÉLLAMOS;12;7;13;2;12;;SOCUELLAMOS
31000444;SODIO;CALLE;DEL; SODIO;SODIO;2;1;21;2;6;;SODIO
724800;SODUPE;CALLE;DE; SODUPE;SODUPE;9;1;5;;;;SODUPE
2443;SOFIA;CALLE;DE; SOFIA;SOFÍA;8;;;;;;SOFIA
2443;SOFIA;CALLE;DE; SOFIA;SOFÍA;20;7;211;18;68;;SOFIA
31000665;SOFIA CASANOVA;CALLE;DE; SOFIA CASANOVA;SOFÍA CASANOVA;10;5;5;2;2;;SOFIA CASANOVA
725000;SOFORA;CALLE;DE LA; SOFORA;SÓFORA;6;3;25;2;28;;SOFORA
725100;SOGAMOSO;PLAZA;DE; SOGAMOSO;SOGAMOSO;16;;;;;;SOGAMOSO
725200;SOL;CALLE;DEL; SOL;SOL;4;1;19;2;10;;SOL
725300;SOL NACIENTE;CALLE;DEL; SOL NACIENTE;SOL NACIENTE;15;1;33;2;34;;SOL NACIENTE
725600;SOLANA DE LUCHE;CALLE;DE LA; SOLANA DE LUCHE;SOLANA DE LUCHE;10;1;37;8;34;;SOLANA LUCHE
725650;SOLANA DE OPAÑEL;CALLE;DE LA; SOLANA DE OPAÑEL;SOLANA DE OPAÑEL;11;1;23;2;26;;SOLANA OPAÑEL
725675;SOLANO;CALLE;DEL; SOLANO;SOLANO;21;1;19;2;26;;SOLANO
31000416;SOLARA;CALLE;DEL; SOLARA;SOLARA;12;1;7;2;2;;SOLARA
726000;SOLDADO;CALLE;DEL; SOLDADO;SOLDADO;8;1;9;2;4;;SOLDADO
726100;SOLDADO JOSE MARIA REY;CALLE;DEL; SOLDADO JOSE MARIA REY;SOLDADO JOSÉ MARÍA REY;11;3;61;2;52;;SOLDADO JOSE MARIA REY
333250;SOLEDAD CAZORLA;CALLE;DE; SOLEDAD CAZORLA;SOLEDAD CAZORLA;10;1;109;2;54;;SOLEDAD CAZORLA
726375;SOLEDADES;CALLE;DE LAS; SOLEDADES;SOLEDADES;11;;;2;16;;SOLEDADES
726400;SOLER Y GONZALEZ;CALLE;DE; SOLER Y GONZALEZ;SOLER Y GONZÁLEZ;1;1;1;2;2;;SOLER GONZALEZ
726500;SOLERIA;CALLE;DE LA; SOLERIA;SOLERÍA;20;1;5;;;;SOLERIA
726530;SOLIDARIDAD;PLAZA;DE LA; SOLIDARIDAD;SOLIDARIDAD;12;1;9;2;14;;SOLIDARIDAD
726700;SOLSONA;CALLE;DE; SOLSONA;SOLSONA;16;1;11;2;2;;SOLSONA
739000;SOMBRA;CALLE;DE LA; SOMBRA;SOMBRA;11;1;31;2;2;;SOMBRA
726900;SOMBRERERIA;CALLE;DE LA; SOMBRERERIA;SOMBRERERÍA;1;1;13;2;24;;SOMBRERERIA
727000;SOMBRERETE;CALLE;DEL; SOMBRERETE;SOMBRERETE;1;1;17;2;26;;SOMBRERETE
727100;SOMERA;CALLE;DE; SOMERA;SOMERA;9;1;11;4;12;;SOMERA
727200;SOMONTES;CALLE;DE; SOMONTES;SOMONTES;8;1;11;2;24;;SOMONTES
905463;SOMONTES AL PALACIO DE LA REAL QUINTA;CARRETERA;DE; SOMONTES AL PALACIO DE LA REAL QUINTA;SOMONTES AL PALACIO DE LA REAL QUINTA;8;1;5;;;;SOMONTES PALACIO REAL QUINTA
727300;SOMONTIN;CALLE;DE; SOMONTIN;SOMONTÍN;16;25;71;2;106;;SOMONTIN
727400;SOMORMUJO;CALLE;DEL; SOMORMUJO;SOMORMUJO;11;;;;;;SOMORMUJO
727500;SOMORROSTRO;PLAZA;DEL; SOMORROSTRO;SOMORROSTRO;5;;;2;2;;SOMORROSTRO
905160;SOMOSAGUAS;CARRETERA;DE; SOMOSAGUAS;SOMOSAGUAS;9;;;;;;SOMOSAGUAS
2288;SOMOSIERRA;CALLE;DE; SOMOSIERRA;SOMOSIERRA;16;1;7;2;36;;SOMOSIERRA
727700;SON BONET;CALLE;DE; SON BONET;SON BONET;10;1;19;2;10;;SON BONET
727650;SONDEOS;CALLE;DE LOS; SONDEOS;SONDEOS;10;;;;;;SONDEOS
